target_x,target_y,aiming_trials.thisN,aim report,aim_swipe_mouse.x,aim_swipe_mouse.y,p_id
-0.3,-0.3,8.0,56.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06388888888888888, -0.062037037037037036, -0.058333333333333334, -0.05185185185185185, -0.04351851851851852, -0.03518518518518519, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.032407407407407406, -0.025, -0.02962962962962963, -0.26296296296296295]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040740740740740744, 0.04351851851851852, 0.049074074074074076, 0.058333333333333334, 0.06666666666666667, 0.07314814814814814, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07592592592592592, 0.05925925925925926, -0.11018518518518519]",662
0.3,0.3,9.0,12.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25833333333333336, -0.25833333333333336, -0.25833333333333336, -0.25833333333333336, -0.25833333333333336, -0.25833333333333336, -0.25833333333333336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037]",662
0.3,-0.3,10.0,78.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.41388888888888886, -0.4148148148148148, -0.4111111111111111, -0.40370370370370373, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.05277777777777778, 0.04722222222222222, 0.04259259259259259, 0.04259259259259259, 0.04259259259259259, 0.04259259259259259]",662
-0.3,-0.3,11.0,56.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08333333333333333, -0.08703703703703704, -0.08981481481481482, -0.09166666666666666, -0.09537037037037037, -0.09907407407407408, -0.10185185185185185, -0.10277777777777777, -0.10462962962962963, -0.10555555555555556, -0.10555555555555556, -0.10555555555555556, -0.10555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1935185185185185, 0.19074074074074074, 0.18888888888888888, 0.18796296296296297, 0.18611111111111112, 0.18518518518518517, 0.18333333333333332, 0.17962962962962964, 0.17777777777777778, 0.17685185185185184, 0.17685185185185184, 0.17685185185185184, 0.17685185185185184]",662
-0.3,0.3,12.0,34.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07222222222222222, -0.0787037037037037, -0.08333333333333333, -0.08333333333333333, -0.0824074074074074, -0.0787037037037037, -0.07407407407407407, -0.07314814814814814, -0.075, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.07592592592592592, -0.16296296296296298]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025925925925925925, -0.028703703703703703, -0.03425925925925926, -0.04351851851851852, -0.053703703703703705, -0.06018518518518518, -0.06944444444444445, -0.07777777777777778, -0.08611111111111111, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08981481481481482, -0.04537037037037037]",662
-0.3,0.3,13.0,34.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000925925925925926, 0.004629629629629629, 0.007407407407407408, 0.007407407407407408, 0.007407407407407408, 0.007407407407407408, 0.007407407407407408, -0.026851851851851852]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.18425925925925926, -0.1962962962962963, -0.2074074074074074, -0.20925925925925926, -0.20925925925925926, -0.20925925925925926, -0.20925925925925926, -0.21296296296296297]",662
-0.3,0.3,14.0,34.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4425925925925926, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.43703703703703706, -0.42962962962962964]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1787037037037037, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.17962962962962964, 0.1814814814814815]",662
-0.3,-0.3,15.0,57.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03888888888888889, -0.03518518518518519, -0.03425925925925926, -0.03796296296296296, -0.044444444444444446, -0.04814814814814815, -0.04722222222222222, -0.04722222222222222, -0.05277777777777778, -0.062037037037037036, -0.07685185185185185, -0.08888888888888889, -0.10185185185185185, -0.10462962962962963, -0.09722222222222222, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.08888888888888889, -0.049074074074074076, -0.26666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.10277777777777777, 0.10185185185185185, 0.09907407407407408, 0.09351851851851851, 0.08518518518518518, 0.07777777777777778, 0.06666666666666667, 0.05185185185185185, 0.041666666666666664, 0.03333333333333333, 0.03333333333333333, 0.044444444444444446, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.08425925925925926, -0.10833333333333334]",662
-0.3,-0.3,0.0,45.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2462962962962963, -0.2564814814814815, -0.26481481481481484, -0.26666666666666666, -0.26481481481481484, -0.2601851851851852, -0.25462962962962965, -0.24722222222222223, -0.24166666666666667, -0.2351851851851852, -0.2324074074074074, -0.23148148148148148, -0.23425925925925925, -0.25092592592592594, -0.2722222222222222, -0.29814814814814816, -0.3212962962962963, -0.337037037037037, -0.3435185185185185, -0.3435185185185185, -0.33796296296296297, -0.33240740740740743, -0.3314814814814815, -0.3314814814814815, -0.3314814814814815, -0.3398148148148148, -0.3416666666666667, -0.3416666666666667, -0.3416666666666667, -0.3416666666666667, -0.3416666666666667, -0.3416666666666667, -0.3416666666666667, -0.3592592592592593, -0.36203703703703705, -0.3638888888888889, -0.3638888888888889, -0.36944444444444446, -0.3768518518518518, -0.38333333333333336, -0.3907407407407407, -0.4, -0.4111111111111111, -0.42407407407407405, -0.4425925925925926, -0.462037037037037, -0.48055555555555557, -0.487962962962963, -0.487962962962963, -0.487962962962963, -0.487962962962963, -0.487962962962963, -0.5083333333333333, -0.5185185185185185, -0.49537037037037035, -0.49444444444444446, -0.49444444444444446, -0.49444444444444446, -0.4935185185185185, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.15462962962962962, -0.14537037037037037, -0.14074074074074075, -0.1361111111111111, -0.13333333333333333, -0.1361111111111111, -0.1398148148148148, -0.1361111111111111, -0.1259259259259259, -0.11574074074074074, -0.1111111111111111, -0.11018518518518519, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.11018518518518519, -0.11018518518518519, -0.1111111111111111, -0.11481481481481481, -0.11481481481481481, -0.11481481481481481, -0.1175925925925926, -0.14722222222222223, -0.16111111111111112, -0.175, -0.18611111111111112, -0.19166666666666668, -0.1962962962962963, -0.20277777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06574074074074074, 0.06481481481481481, 0.06481481481481481, 0.06944444444444445, 0.07592592592592592, 0.08425925925925926, 0.09074074074074075, 0.09814814814814815, 0.1037037037037037, 0.10833333333333334, 0.1111111111111111, 0.10925925925925926, 0.1, 0.06851851851851852, 0.025, -0.03981481481481482, -0.11666666666666667, -0.20555555555555555, -0.275, -0.35185185185185186, -0.3990740740740741, -0.42685185185185187, -0.44907407407407407, -0.46574074074074073, -0.4703703703703704, -0.4527777777777778, -0.44722222222222224, -0.44722222222222224, -0.44722222222222224, -0.44722222222222224, -0.44722222222222224, -0.44722222222222224, -0.44722222222222224, 0.041666666666666664, 0.04722222222222222, 0.05740740740740741, 0.06944444444444445, 0.07685185185185185, 0.0824074074074074, 0.08518518518518518, 0.0824074074074074, 0.07592592592592592, 0.06296296296296296, 0.04537037037037037, 0.016666666666666666, -0.020370370370370372, -0.05925925925925926, -0.0787037037037037, -0.0787037037037037, -0.0787037037037037, -0.0787037037037037, -0.0787037037037037, -0.14814814814814814, -0.3592592592592593, -0.35648148148148145, -0.3287037037037037, -0.30462962962962964, -0.2824074074074074, -0.2601851851851852, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, -0.25, 0.15555555555555556, 0.15648148148148147, 0.15185185185185185, 0.14166666666666666, 0.12407407407407407, 0.0962962962962963, 0.07407407407407407, 0.06574074074074074, 0.06666666666666667, 0.07222222222222222, 0.07222222222222222, 0.06666666666666667, 0.058333333333333334, 0.053703703703703705, 0.05092592592592592, 0.049074074074074076, 0.04814814814814815, 0.04814814814814815, 0.04814814814814815, 0.04814814814814815, 0.04814814814814815, 0.04814814814814815, 0.04814814814814815, 0.03981481481481482, 0.032407407407407406, 0.025925925925925925, 0.018518518518518517, 0.012962962962962963, 0.008333333333333333, 0.0]",663
-0.3,-0.3,1.0,68.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2657407407407407, -0.2722222222222222, -0.2712962962962963, -0.26481481481481484, -0.25833333333333336, -0.2537037037037037, -0.2518518518518518, -0.25092592592592594, -0.25277777777777777, -0.26481481481481484, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.2861111111111111, -0.3592592592592593]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049074074074074076, 0.03611111111111111, 0.03981481481481482, 0.05, 0.062037037037037036, 0.075, 0.08425925925925926, 0.08981481481481482, 0.08981481481481482, 0.07685185185185185, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, 0.05555555555555555, -0.022222222222222223]",663
0.3,0.3,2.0,22.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16296296296296298, -0.16574074074074074, -0.1685185185185185, -0.17685185185185184, -0.18425925925925926, -0.19074074074074074, -0.1935185185185185, -0.1935185185185185, -0.1935185185185185, -0.19166666666666668, -0.19074074074074074, -0.19074074074074074, -0.18888888888888888, -0.18796296296296297, -0.18796296296296297, -0.18796296296296297, -0.18796296296296297, -0.18796296296296297, -0.08333333333333333, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.1574074074074074, 0.003703703703703704, 0.004629629629629629, 0.006481481481481481, 0.006481481481481481, 0.006481481481481481, 0.002777777777777778, 0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.020370370370370372, -0.020370370370370372, -0.022222222222222223, -0.024074074074074074, -0.026851851851851852, -0.03148148148148148, -0.037037037037037035, -0.04351851851851852, -0.05, -0.05555555555555555, -0.062037037037037036, -0.06759259259259259, -0.07037037037037037, -0.07222222222222222, -0.0712962962962963, -0.07037037037037037, -0.06851851851851852, -0.06759259259259259, -0.06666666666666667, -0.06666666666666667, -0.06759259259259259, -0.06759259259259259, -0.06851851851851852, -0.06851851851851852, -0.06851851851851852, -0.06851851851851852, -0.06851851851851852, -0.06944444444444445, -0.0712962962962963, -0.07407407407407407, -0.07592592592592592, -0.07685185185185185, -0.0787037037037037, -0.0824074074074074, -0.08518518518518518, -0.08796296296296297, -0.08796296296296297, -0.08796296296296297, -0.12222222222222222, -0.15555555555555556, -0.1925925925925926]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010185185185185186, -0.025925925925925925, -0.041666666666666664, -0.06388888888888888, -0.0787037037037037, -0.08981481481481482, -0.09537037037037037, -0.0962962962962963, -0.09259259259259259, -0.0824074074074074, -0.06759259259259259, -0.04351851851851852, -0.003703703703703704, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.014814814814814815, 0.3, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.3388888888888889, 0.3398148148148148, 0.34074074074074073, 0.34074074074074073, 0.34074074074074073, 0.337037037037037, 0.33611111111111114, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.3351851851851852, 0.2796296296296296, 0.2796296296296296, 0.27685185185185185, 0.2740740740740741, 0.27037037037037037, 0.26666666666666666, 0.2657407407407407, 0.2657407407407407, 0.2638888888888889, 0.262037037037037, 0.25833333333333336, 0.25277777777777777, 0.24537037037037038, 0.23796296296296296, 0.2324074074074074, 0.22777777777777777, 0.21944444444444444, 0.2101851851851852, 0.20277777777777778, 0.19444444444444445, 0.18703703703703703, 0.1787037037037037, 0.17314814814814813, 0.16666666666666666, 0.16018518518518518, 0.1527777777777778, 0.14537037037037037, 0.1398148148148148, 0.13148148148148148, 0.12407407407407407, 0.11666666666666667, 0.10833333333333334, 0.1, 0.09351851851851851, 0.08703703703703704, 0.08333333333333333, 0.08333333333333333, 0.0824074074074074, 0.06296296296296296, 0.07407407407407407, 0.10185185185185185]",663
0.3,-0.3,3.0,89.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2611111111111111, -0.275, -0.2861111111111111, -0.29814814814814816, -0.3101851851851852, -0.32037037037037036, -0.325, -0.325, -0.31574074074074077, -0.2962962962962963, -0.26851851851851855, -0.25462962962962965, -0.25462962962962965, -0.25462962962962965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0712962962962963, 0.062037037037037036, 0.05555555555555555, 0.046296296296296294, 0.03981481481481482, 0.03518518518518519, 0.03425925925925926, 0.03981481481481482, 0.05740740740740741, 0.0824074074074074, 0.09814814814814815, 0.10185185185185185, 0.10185185185185185, 0.10185185185185185]",663
-0.3,0.3,4.0,27.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.049074074074074076, 0.04814814814814815, 0.049074074074074076, 0.049074074074074076, 0.046296296296296294, 0.04259259259259259, 0.03981481481481482, 0.03981481481481482, 0.04722222222222222, 0.04722222222222222, 0.04722222222222222, 0.04722222222222222, 0.04722222222222222, 0.07314814814814814, -0.05185185185185185]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032407407407407406, 0.028703703703703703, 0.025925925925925925, 0.022222222222222223, 0.017592592592592594, 0.013888888888888888, 0.009259259259259259, 0.007407407407407408, 0.007407407407407408, 0.012962962962962963, 0.012962962962962963, 0.012962962962962963, 0.012962962962962963, 0.012962962962962963, 0.053703703703703705, 0.29814814814814816]",663
