Block,p_id,Rotation,Emphasis,initsignederrors_mean,initsignederrorsdegrees_mean,initerrors_mean,initerrorsdegrees_mean,initwashoutsignederrors_mean
4,51,Gradual,Accuracy,0.05033297462917474,2.883867016590762,0.16917274880162605,9.692884514960031,0.16917274880162605
4,52,Sudden,Speed,-0.20607833943222711,-11.807419098531023,0.3143264640415802,18.00957977885318,0.3143264640415802
4,53,Sudden,Accuracy,-0.12849888381852353,-7.362443714943305,0.21323116984245516,12.217246092609921,0.21323116984245516
4,54,Gradual,Speed,0.19810386451781284,11.350515342102138,0.24545986683226934,14.063814409332254,0.24545986683226934
4,55,Gradual,Accuracy,-0.0054919052991127095,-0.31466299512469065,0.10846627269492162,6.214659644934093,0.10846627269492162
4,56,Sudden,Speed,1.2617286304765463,72.29172541712752,1.381543479124425,79.15661056764971,1.381543479124425
4,57,Sudden,Accuracy,-0.07783440736200492,-4.459583042744866,0.15777582359587614,9.039888801244294,0.15777582359587614
4,58,Gradual,Speed,0.19956603433907613,11.434291501791922,0.23572631551557777,13.506122999211822,0.23572631551557777
4,59,Gradual,Accuracy,0.13938530467693602,7.986189684133531,0.16626300118606982,9.526168257140403,0.16626300118606982
5,0,Sudden,Speed,0.1895585815402802,10.860906692744532,1.7189375016792896,98.48786409298515,1.7189375016792896
5,1,Sudden,Accuracy,0.23020061339978135,13.189523589130177,0.4107748983104368,23.535668003103602,0.4107748983104368
5,2,Gradual,Speed,0.17357127858832477,9.944901707800442,0.26588861212630444,15.234295295428206,0.26588861212630444
5,3,Gradual,Accuracy,0.05029633002483345,2.8817674354200795,0.17882404554649486,10.245863085269363,0.17882404554649486
5,4,Sudden,Speed,1.0115530450823718,57.95772023682659,1.0134197829298577,58.06467643694487,1.0134197829298577
5,5,Sudden,Accuracy,-0.016121513861518753,-0.9236947036266786,0.17024726235410984,9.75444960654696,0.17024726235410984
5,6,Gradual,Speed,0.12052528927595992,6.905590400105866,0.14656003294164555,8.397271332854608,0.14656003294164555
5,7,Gradual,Accuracy,-0.026493402706080128,-1.5179601599988661,0.11169201237879561,6.399480914627937,0.11169201237879561
5,8,Sudden,Speed,0.037932036006614586,2.173345571517289,0.16241137695075952,9.30548644418682,0.16241137695075952
